Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Özuysal M., Lepetit V., Fua P.",Pose estimation for category specific multiview object localization,2009,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",,,5206633,778,785,,120,10.1109/CVPRW.2009.5206633,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450186986&doi=10.1109%2fCVPRW.2009.5206633&partnerID=40&md5=03bde5c1e0e303f1a85a39a56b88f946,"Computer Vision Laboratory, ÉCole Polytechnique Fédérale De Lausanne (EPFL), 1015 Lausanne, Switzerland","Özuysal, M., Computer Vision Laboratory, ÉCole Polytechnique Fédérale De Lausanne (EPFL), 1015 Lausanne, Switzerland; Lepetit, V., Computer Vision Laboratory, ÉCole Polytechnique Fédérale De Lausanne (EPFL), 1015 Lausanne, Switzerland; Fua, P., Computer Vision Laboratory, ÉCole Polytechnique Fédérale De Lausanne (EPFL), 1015 Lausanne, Switzerland",Conference Paper,Scopus,2-s2.0-70450186986
"Derpanis K.G., Wildes R.P.",Early spatiotemporal grouping with a distributed oriented energy representation,2009,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",,,5206817,232,239,,20,10.1109/CVPRW.2009.5206817,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450174340&doi=10.1109%2fCVPRW.2009.5206817&partnerID=40&md5=d5c372259846d0d266a5e4b0c7a15b51,"Department of Computer Science and Engineering, York University, Toronto, ON, Canada","Derpanis, K.G., Department of Computer Science and Engineering, York University, Toronto, ON, Canada; Wildes, R.P., Department of Computer Science and Engineering, York University, Toronto, ON, Canada",Conference Paper,Scopus,2-s2.0-70450174340
"Warrell J., Prince S.J.D., Moore A.P.",Epitomized priors for Multi-labeling problems,2009,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",,,5206632,2812,2819,,1,10.1109/CVPRW.2009.5206632,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450192698&doi=10.1109%2fCVPRW.2009.5206632&partnerID=40&md5=49a7f5fd53ae3b5e2dd1c1a1a4418c1d,"University College London, Malet Place, London, WC1E 6BT, United Kingdom","Warrell, J., University College London, Malet Place, London, WC1E 6BT, United Kingdom; Prince, S.J.D., University College London, Malet Place, London, WC1E 6BT, United Kingdom; Moore, A.P., University College London, Malet Place, London, WC1E 6BT, United Kingdom",Conference Paper,Scopus,2-s2.0-70450192698
"Vrubel A., Bellon O.R.P., Silva L.",A 3D reconstruction pipeline for digital preservation,2009,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",,,5206586,2687,2694,,27,10.1109/CVPRW.2009.5206586,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450202647&doi=10.1109%2fCVPRW.2009.5206586&partnerID=40&md5=26a73bb0e7047d8f0c6b332ef5ea49d7,"IMAGO Research Group, Universidade Federal do Parana, Curitiba, Brazil","Vrubel, A., IMAGO Research Group, Universidade Federal do Parana, Curitiba, Brazil; Bellon, O.R.P., IMAGO Research Group, Universidade Federal do Parana, Curitiba, Brazil; Silva, L., IMAGO Research Group, Universidade Federal do Parana, Curitiba, Brazil",Conference Paper,Scopus,2-s2.0-70450202647
Lyu S.,An implicit Markov random field model for the multi-scale oriented representations of natural images,2009,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",,,5206797,1919,1925,,3,10.1109/CVPRW.2009.5206797,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450196360&doi=10.1109%2fCVPRW.2009.5206797&partnerID=40&md5=14167bbfc82f379c2e9c24d2592666fa,"Computer Science Department, SUNY Albany, Albany, NY 12222, United States","Lyu, S., Computer Science Department, SUNY Albany, Albany, NY 12222, United States",Conference Paper,Scopus,2-s2.0-70450196360
"Lothe P., Bourgeois S., Dekeyser F., Royer E., Dhome M.",Towards geographical referencing of monocular SLAM reconstruction using 3D city models: Application to real-time accurate vision-based localization,2009,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",,,5206662,2882,2889,,31,10.1109/CVPRW.2009.5206662,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450175501&doi=10.1109%2fCVPRW.2009.5206662&partnerID=40&md5=dde5ba8353a5ad87c73a599467591646,"CEA, LIST, Embedded Vision Systems, Boîte Courrier 94, Gif-sur-Yvette, 91191, France; LASMEA (CNRS/UBP), 24 Avenue des Landais, Aubière, 63177, France","Lothe, P., CEA, LIST, Embedded Vision Systems, Boîte Courrier 94, Gif-sur-Yvette, 91191, France; Bourgeois, S., CEA, LIST, Embedded Vision Systems, Boîte Courrier 94, Gif-sur-Yvette, 91191, France; Dekeyser, F., CEA, LIST, Embedded Vision Systems, Boîte Courrier 94, Gif-sur-Yvette, 91191, France; Royer, E., LASMEA (CNRS/UBP), 24 Avenue des Landais, Aubière, 63177, France; Dhome, M., LASMEA (CNRS/UBP), 24 Avenue des Landais, Aubière, 63177, France",Conference Paper,Scopus,2-s2.0-70450175501
"Zhang L., Vaddadi S., Jin H., Nayar S.K.",Multiple view image denoising,2009,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",,,5206836,1542,1549,,49,10.1109/CVPRW.2009.5206836,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450203365&doi=10.1109%2fCVPRW.2009.5206836&partnerID=40&md5=f311946364c758cb3fea78452d08d397,"University of Wisconsin., United States; Adobe Systems Inc., United States; Columbia University, United States","Zhang, L., University of Wisconsin., United States; Vaddadi, S., University of Wisconsin., United States; Jin, H., Adobe Systems Inc., United States; Nayar, S.K., Columbia University, United States",Conference Paper,Scopus,2-s2.0-70450203365
"Tong Y., Liu X., Wheeler F.W., Tu P.",Automatic facial landmark labeling with minimal supervision,2009,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",,,5206670,2097,2104,,23,10.1109/CVPRW.2009.5206670,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450186950&doi=10.1109%2fCVPRW.2009.5206670&partnerID=40&md5=7ef121e8bd9a13539b59fd1596879e2d,"Visualization and Computer Vision Lab., GE Global Research, Niskayuna, NY 12309, United States","Tong, Y., Visualization and Computer Vision Lab., GE Global Research, Niskayuna, NY 12309, United States; Liu, X., Visualization and Computer Vision Lab., GE Global Research, Niskayuna, NY 12309, United States; Wheeler, F.W., Visualization and Computer Vision Lab., GE Global Research, Niskayuna, NY 12309, United States; Tu, P., Visualization and Computer Vision Lab., GE Global Research, Niskayuna, NY 12309, United States",Conference Paper,Scopus,2-s2.0-70450186950
"Chum O., Perd'och M., Matas J.",Geometric min-hashing: finding a (Thick) needle in a haystack,2009,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",,,5206531,17,24,,165,10.1109/CVPRW.2009.5206531,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450192888&doi=10.1109%2fCVPRW.2009.5206531&partnerID=40&md5=865e3ee808b4d03fae3f30d4602b455e,"Dept. of Cybernetics, Faculty of Elec. Eng., Czech Technical University in Prague, Czech Republic","Chum, O., Dept. of Cybernetics, Faculty of Elec. Eng., Czech Technical University in Prague, Czech Republic; Perd'och, M., Dept. of Cybernetics, Faculty of Elec. Eng., Czech Technical University in Prague, Czech Republic; Matas, J., Dept. of Cybernetics, Faculty of Elec. Eng., Czech Technical University in Prague, Czech Republic",Conference Paper,Scopus,2-s2.0-70450192888
"Wang F., Wang X., Li T.",Beyond the graphs: semi-parametric semi-supervised discriminant analysis,2009,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",,,5206675,2113,2120,,5,10.1109/CVPRW.2009.5206675,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450181203&doi=10.1109%2fCVPRW.2009.5206675&partnerID=40&md5=bdba75da9b8d3a682d15544ac061852b,"School of Computing and Information Sciences, Florida International University, United States","Wang, F., School of Computing and Information Sciences, Florida International University, United States; Wang, X., School of Computing and Information Sciences, Florida International University, United States; Li, T., School of Computing and Information Sciences, Florida International University, United States",Conference Paper,Scopus,2-s2.0-70450181203
"Dubbelman G., Groen F.C.A.",Bias reduction for stereo based motion estimation with applications to large scale visual odometry,2009,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",,,5206519,2222,2229,,17,10.1109/CVPRW.2009.5206519,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450164377&doi=10.1109%2fCVPRW.2009.5206519&partnerID=40&md5=484350f023c9244febd6b95b20609505,"University of Amsterdam, Kruislaan 403, Amsterdam, Netherlands; TNO Defence, Security and Safety, Oude Waalsdorperweg 63, Hague, Netherlands","Dubbelman, G., TNO Defence, Security and Safety, Oude Waalsdorperweg 63, Hague, Netherlands; Groen, F.C.A., University of Amsterdam, Kruislaan 403, Amsterdam, Netherlands",Conference Paper,Scopus,2-s2.0-70450164377
"Naroditsky O., Zhu Z., Das A., Samarasekera S., Oskiper T., Kumar R.",Videotrek: A vision system for a tag-along robot,2009,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",,,5206696,1101,1108,,6,10.1109/CVPRW.2009.5206696,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450172515&doi=10.1109%2fCVPRW.2009.5206696&partnerID=40&md5=e91a3458f6398beceb816f5e7e057d23,"Sarnoff Corporation, 201 Washington Rd., Princeton, NJ 08540, United States","Naroditsky, O., Sarnoff Corporation, 201 Washington Rd., Princeton, NJ 08540, United States; Zhu, Z., Sarnoff Corporation, 201 Washington Rd., Princeton, NJ 08540, United States; Das, A., Sarnoff Corporation, 201 Washington Rd., Princeton, NJ 08540, United States; Samarasekera, S., Sarnoff Corporation, 201 Washington Rd., Princeton, NJ 08540, United States; Oskiper, T., Sarnoff Corporation, 201 Washington Rd., Princeton, NJ 08540, United States; Kumar, R., Sarnoff Corporation, 201 Washington Rd., Princeton, NJ 08540, United States",Conference Paper,Scopus,2-s2.0-70450172515
"Wang Y., Gu X., Chan T.F., Thompson P.M.",Shape analysis with conformal invariants for multiply connected domains and its application to analyzing brain morphology,2009,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",,,5206578,202,209,,9,10.1109/CVPRW.2009.5206578,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450172720&doi=10.1109%2fCVPRW.2009.5206578&partnerID=40&md5=1f0dc71e20d75f2b92c7e3948db06153,"Dept of Comp Sci., Stony Brook Univ., United States; Dept of Math, UCLA, United States; Dept of Neurology, UCLA, United States; Dept of Neurology/Math, UCLA, United States","Wang, Y., Dept of Neurology/Math, UCLA, United States; Gu, X., Dept of Comp Sci., Stony Brook Univ., United States; Chan, T.F., Dept of Math, UCLA, United States; Thompson, P.M., Dept of Neurology, UCLA, United States",Conference Paper,Scopus,2-s2.0-70450172720
"Lu Z., Ip H.H.S.",Image categorization by learning with context and consistency,2009,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",,,5206851,2719,2726,,24,10.1109/CVPRW.2009.5206851,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450162971&doi=10.1109%2fCVPRW.2009.5206851&partnerID=40&md5=f9a649ed1d236dd1225cb86c6f9c308e,"Department of Computer Science, City University of Hong Kong, Kowloon, Hong Kong","Lu, Z., Department of Computer Science, City University of Hong Kong, Kowloon, Hong Kong; Ip, H.H.S., Department of Computer Science, City University of Hong Kong, Kowloon, Hong Kong",Conference Paper,Scopus,2-s2.0-70450162971
"Uijlings J.R.R., Smeulders A.W.M., Scha R.J.H.",What is the spatial extent of an object?,2009,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",,,5206663,770,777,,38,10.1109/CVPRW.2009.5206663,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450175500&doi=10.1109%2fCVPRW.2009.5206663&partnerID=40&md5=c7c9d3b994d3d176df46bf112a58b2f2,"Intelligent Systems Lab Amsterdam, Informatics Institute, University of Amsterdam, Netherlands; Institute for Language, University of Amsterdam, Logic and Computation, Netherlands","Uijlings, J.R.R., Intelligent Systems Lab Amsterdam, Informatics Institute, University of Amsterdam, Netherlands; Smeulders, A.W.M., Intelligent Systems Lab Amsterdam, Informatics Institute, University of Amsterdam, Netherlands; Scha, R.J.H., Institute for Language, University of Amsterdam, Logic and Computation, Netherlands",Conference Paper,Scopus,2-s2.0-70450175500
"Liang C.-K., Cheng C.-C., Lai Y.-C., Chen L.-G., Chen H.H.",Hardware-efficient belief propagation,2009,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",,,5206819,80,87,,32,10.1109/CVPRW.2009.5206819,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450171474&doi=10.1109%2fCVPRW.2009.5206819&partnerID=40&md5=e84f948dda6e4b8b39033f037fa0f5dd,"National Taiwan University, Taipei, Taiwan","Liang, C.-K., National Taiwan University, Taipei, Taiwan; Cheng, C.-C., National Taiwan University, Taipei, Taiwan; Lai, Y.-C., National Taiwan University, Taipei, Taiwan; Chen, L.-G., National Taiwan University, Taipei, Taiwan; Chen, H.H., National Taiwan University, Taipei, Taiwan",Conference Paper,Scopus,2-s2.0-70450171474
"Sun J., Wu X., Yan S., Cheong L.-F., Chua T.-S., Li J.",Hierarchical spatio-temporal context modeling for action recognition,2009,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",,,5206721,2004,2011,,200,10.1109/CVPRW.2009.5206721,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450214829&doi=10.1109%2fCVPRW.2009.5206721&partnerID=40&md5=755d352ad9e4f0af1a546d561db0ca4d,"Institute of Computing Technology, Chinese Academy of Sciences, China; Department of Electrical and Computer Engineering, National University of Singapore, Singapore, Singapore; School of Computing, National University of Singapore, Singapore, Singapore","Sun, J., Department of Electrical and Computer Engineering, National University of Singapore, Singapore, Singapore; Wu, X., Institute of Computing Technology, Chinese Academy of Sciences, China; Yan, S., Department of Electrical and Computer Engineering, National University of Singapore, Singapore, Singapore; Cheong, L.-F., Department of Electrical and Computer Engineering, National University of Singapore, Singapore, Singapore; Chua, T.-S., School of Computing, National University of Singapore, Singapore, Singapore; Li, J., Institute of Computing Technology, Chinese Academy of Sciences, China",Conference Paper,Scopus,2-s2.0-70450214829
"Gupta A., Srinivasan P., Shi J., Davis L.S.","Understanding videos, constructing plots learning a visually grounded storyline model from annotated videos",2009,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",,,5206492,2012,2019,,135,10.1109/CVPRW.2009.5206492,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450202741&doi=10.1109%2fCVPRW.2009.5206492&partnerID=40&md5=8938e7735d8f11f0e8f7aecb16f082c6,"University of Maryland, College Park MD, United States; University of Pennsylvania, Philadelphia, PA, United States","Gupta, A., University of Maryland, College Park MD, United States; Srinivasan, P., University of Pennsylvania, Philadelphia, PA, United States; Shi, J., University of Pennsylvania, Philadelphia, PA, United States; Davis, L.S., University of Maryland, College Park MD, United States",Conference Paper,Scopus,2-s2.0-70450202741
"Yang J., Yu K., Gong Y., Huang T.",Linear spatial pyramid matching using sparse coding for image classification,2009,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2009",,,5206757,1794,1801,,1677,10.1109/CVPRW.2009.5206757,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450209196&doi=10.1109%2fCVPRW.2009.5206757&partnerID=40&md5=4a1463dffc1193a83d4c2056276b5e76,"Beckman Institute, University of Illinois at Urbana-Champaign, United States; NEC Laboratories America, Cupertino, CA 95014, United States","Yang, J., Beckman Institute, University of Illinois at Urbana-Champaign, United States; Yu, K., NEC Laboratories America, Cupertino, CA 95014, United States; Gong, Y., NEC Laboratories America, Cupertino, CA 95014, United States; Huang, T., Beckman Institute, University of Illinois at Urbana-Champaign, United States",Conference Paper,Scopus,2-s2.0-70450209196
