Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Zhu X., Ramanan D.","Face detection, pose estimation, and landmark localization in the wild",2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6248014,2879,2886,,487,10.1109/CVPR.2012.6248014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866667680&doi=10.1109%2fCVPR.2012.6248014&partnerID=40&md5=41f08c20433608222b15c31e587bb5d3,"Dept. of Computer Science, University of California, Irvine, United States","Zhu, X., Dept. of Computer Science, University of California, Irvine, United States; Ramanan, D., Dept. of Computer Science, University of California, Irvine, United States",Conference Paper,Scopus,2-s2.0-84866667680
"Liao Z., Farhadi A., Wang Y., Endres I., Forsyth D.",Building a dictionary of image fragments,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6248085,3442,3449,,5,10.1109/CVPR.2012.6248085,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866706755&doi=10.1109%2fCVPR.2012.6248085&partnerID=40&md5=02d1d64c149f8f64ce3592413a7a5604,"Department of Computer Science, University of Illinois, Urbana-Champaign, United States","Liao, Z., Department of Computer Science, University of Illinois, Urbana-Champaign, United States; Farhadi, A., Department of Computer Science, University of Illinois, Urbana-Champaign, United States; Wang, Y., Department of Computer Science, University of Illinois, Urbana-Champaign, United States; Endres, I., Department of Computer Science, University of Illinois, Urbana-Champaign, United States; Forsyth, D., Department of Computer Science, University of Illinois, Urbana-Champaign, United States",Conference Paper,Scopus,2-s2.0-84866706755
"Schwing A.G., Hazan T., Pollefeys M., Urtasun R.",Efficient structured prediction for 3D indoor scene understanding,2012,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6248006,2815,2822,,15,10.1109/CVPR.2012.6248006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866689506&doi=10.1109%2fCVPR.2012.6248006&partnerID=40&md5=4494ba398dfc82dacf60f4c33b71933e,"ETH Zurich, Switzerland; TTI Chicago, United States","Schwing, A.G., ETH Zurich, Switzerland; Hazan, T., TTI Chicago, United States; Pollefeys, M., ETH Zurich, Switzerland; Urtasun, R., TTI Chicago, United States",Conference Paper,Scopus,2-s2.0-84866689506
"Wachinger C., Navab N.",A contextual maximum likelihood framework for modeling image registration,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247902,1995,2002,,2,10.1109/CVPR.2012.6247902,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866704179&doi=10.1109%2fCVPR.2012.6247902&partnerID=40&md5=071c1f351365a20becff97f5fe64a685,"Computer Aided Medical Procedures, Technische Universität München, Germany; Computer Science and Artificial Intelligence Lab, Massachusetts Institute of Technology, United States","Wachinger, C., Computer Aided Medical Procedures, Technische Universität München, Germany, Computer Science and Artificial Intelligence Lab, Massachusetts Institute of Technology, United States; Navab, N., Computer Aided Medical Procedures, Technische Universität München, Germany",Conference Paper,Scopus,2-s2.0-84866704179
Gallagher A.C.,Jigsaw puzzles with pieces of unknown orientation,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247699,382,389,,14,10.1109/CVPR.2012.6247699,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866660538&doi=10.1109%2fCVPR.2012.6247699&partnerID=40&md5=cf52a82a8a9aff29a4ee2c2e150d49d8,"Eastman Kodak Research Laboratories, Rochester, NY, United States","Gallagher, A.C., Eastman Kodak Research Laboratories, Rochester, NY, United States",Conference Paper,Scopus,2-s2.0-84866660538
"Bazzani L., Cristani M., Murino V.",Decentralized particle filter for joint individual-group tracking,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247888,1886,1893,,17,10.1109/CVPR.2012.6247888,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866719959&doi=10.1109%2fCVPR.2012.6247888&partnerID=40&md5=137e34fb21a46b1d2ed40d2a090e80fd,"University of Verona, Strada le Grazie, Verona, Italy; Pattern Analysis and Computer Vision, Istituto Italiano di Tecnologia, Via Morego, Genova, Italy","Bazzani, L., University of Verona, Strada le Grazie, Verona, Italy, Pattern Analysis and Computer Vision, Istituto Italiano di Tecnologia, Via Morego, Genova, Italy; Cristani, M., University of Verona, Strada le Grazie, Verona, Italy, Pattern Analysis and Computer Vision, Istituto Italiano di Tecnologia, Via Morego, Genova, Italy; Murino, V., University of Verona, Strada le Grazie, Verona, Italy, Pattern Analysis and Computer Vision, Istituto Italiano di Tecnologia, Via Morego, Genova, Italy",Conference Paper,Scopus,2-s2.0-84866719959
"Dai Z., Lucke J.",Autonomous cleaning of corrupted scanned documents A generative modeling approach,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6248072,3338,3345,,2,10.1109/CVPR.2012.6248072,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866720093&doi=10.1109%2fCVPR.2012.6248072&partnerID=40&md5=374e6dacc5f07b38a822136ed693b41f,"Frankfurt Institute for Advanced Studies, Dept. of Physics, Goethe-University Frankfurt, Germany","Dai, Z., Frankfurt Institute for Advanced Studies, Dept. of Physics, Goethe-University Frankfurt, Germany; Lucke, J., Frankfurt Institute for Advanced Studies, Dept. of Physics, Goethe-University Frankfurt, Germany",Conference Paper,Scopus,2-s2.0-84866720093
Hu W.,Learning 3D object templates by hierarchical quantization of geometry and appearance spaces,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247945,2336,2343,,6,10.1109/CVPR.2012.6247945,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866725086&doi=10.1109%2fCVPR.2012.6247945&partnerID=40&md5=e2f9407de60ac30ed1fc8cfdc45bac31,"Department of Statistics, UCLA, United States","Hu, W., Department of Statistics, UCLA, United States",Conference Paper,Scopus,2-s2.0-84866725086
"Wang Z., Wang J., Xiao J., Lin K.-H., Huang T.",Substructure and boundary modeling for continuous action recognition,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247818,1330,1337,,12,10.1109/CVPR.2012.6247818,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866665180&doi=10.1109%2fCVPR.2012.6247818&partnerID=40&md5=c5db58538b9ee1e0c80b4eb47f24991b,"Beckman Institute University of Illinois, Urbana-Champaign, United States; Algorithm Group, ASD Epson Research and Development, Inc, United States","Wang, Z., Beckman Institute University of Illinois, Urbana-Champaign, United States; Wang, J., Algorithm Group, ASD Epson Research and Development, Inc, United States; Xiao, J., Algorithm Group, ASD Epson Research and Development, Inc, United States; Lin, K.-H., Beckman Institute University of Illinois, Urbana-Champaign, United States; Huang, T., Beckman Institute University of Illinois, Urbana-Champaign, United States",Conference Paper,Scopus,2-s2.0-84866665180
"Loy C.C., Hospedales T.M., Xiang T., Gong S.",Stream-based joint exploration-exploitation active learning,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247847,1560,1567,,15,10.1109/CVPR.2012.6247847,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866653937&doi=10.1109%2fCVPR.2012.6247847&partnerID=40&md5=9238974e5d14c33a219363fd076d51a8,"Vision Semantics Ltd, United Kingdom; School of EECS, Queen Mary University of London, United Kingdom","Loy, C.C., Vision Semantics Ltd, United Kingdom; Hospedales, T.M., School of EECS, Queen Mary University of London, United Kingdom; Xiang, T., School of EECS, Queen Mary University of London, United Kingdom; Gong, S., School of EECS, Queen Mary University of London, United Kingdom",Conference Paper,Scopus,2-s2.0-84866653937
"Yu Z., Li A., Au O.C., Xu C.",Bag of textons for image segmentation via soft clustering and convex shift,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247749,781,788,,5,10.1109/CVPR.2012.6247749,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866699522&doi=10.1109%2fCVPR.2012.6247749&partnerID=40&md5=fe57e53c1b38babb94c7b35b63fb64e2,"Dept. of Elec. and Comp. Eng., HKUST, Hong Kong; Robotics Inst, CMU, Pittsburgh, PA 15213, United States; Multimedia Lab, SIAT, CAS, 518055, China; Dept. of Information Eng., CUHK, Hong Kong","Yu, Z., Dept. of Elec. and Comp. Eng., HKUST, Hong Kong, Robotics Inst, CMU, Pittsburgh, PA 15213, United States; Li, A., Robotics Inst, CMU, Pittsburgh, PA 15213, United States; Au, O.C., Dept. of Elec. and Comp. Eng., HKUST, Hong Kong; Xu, C., Multimedia Lab, SIAT, CAS, 518055, China, Dept. of Information Eng., CUHK, Hong Kong",Conference Paper,Scopus,2-s2.0-84866699522
Mottaghi R.,Augmenting deformable part models with irregular-shaped object patches,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6248044,3116,3123,,4,10.1109/CVPR.2012.6248044,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866660529&doi=10.1109%2fCVPR.2012.6248044&partnerID=40&md5=06232c3d20fca5d75d71e1e0f7b387ea,"University of California, Los Angeles, United States","Mottaghi, R., University of California, Los Angeles, United States",Conference Paper,Scopus,2-s2.0-84866660529
"Borji A., Sihite D.N., Itti L.",Probabilistic learning of task-specific visual attention,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247710,470,477,,26,10.1109/CVPR.2012.6247710,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866646515&doi=10.1109%2fCVPR.2012.6247710&partnerID=40&md5=ff3f79a643f8968e95e5bc472afefa10,"Department of Computer Science, University of Southern California, Los Angeles, United States","Borji, A., Department of Computer Science, University of Southern California, Los Angeles, United States; Sihite, D.N., Department of Computer Science, University of Southern California, Los Angeles, United States; Itti, L., Department of Computer Science, University of Southern California, Los Angeles, United States",Conference Paper,Scopus,2-s2.0-84866646515
"Tang K., Fei-Fei L., Koller D.",Learning latent temporal structure for complex event detection,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247808,1250,1257,,80,10.1109/CVPR.2012.6247808,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866658784&doi=10.1109%2fCVPR.2012.6247808&partnerID=40&md5=d33834810df77df13789522f5d01ea42,"Computer Science Department, Stanford University, United States","Tang, K., Computer Science Department, Stanford University, United States; Fei-Fei, L., Computer Science Department, Stanford University, United States; Koller, D., Computer Science Department, Stanford University, United States",Conference Paper,Scopus,2-s2.0-84866658784
"Zhao Y., Song X., Jia Y.",On the dimensionality of video bricks under varying illumination,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247679,222,229,,,10.1109/CVPR.2012.6247679,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866638144&doi=10.1109%2fCVPR.2012.6247679&partnerID=40&md5=86140bc3da49959c9bb04b4ebdea780d,"Beijing Lab of Intelligent Information Technology, School of Computer Science, Beijing Institute of Technology, Beijing 100081, China","Zhao, Y., Beijing Lab of Intelligent Information Technology, School of Computer Science, Beijing Institute of Technology, Beijing 100081, China; Song, X., Beijing Lab of Intelligent Information Technology, School of Computer Science, Beijing Institute of Technology, Beijing 100081, China; Jia, Y., Beijing Lab of Intelligent Information Technology, School of Computer Science, Beijing Institute of Technology, Beijing 100081, China",Conference Paper,Scopus,2-s2.0-84866638144
"Oron S., Bar-Hillel A., Levi D., Avidan S.",Locally orderless tracking,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247895,1940,1947,,122,10.1109/CVPR.2012.6247895,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866669517&doi=10.1109%2fCVPR.2012.6247895&partnerID=40&md5=e5ab24e6d23037b9f97b9c37f1d38e6a,"Tel Aviv University, Tel Aviv 69978, Israel; General Motors Advanced Technical Center, Hamada 7, Herzliya, Israel","Oron, S., Tel Aviv University, Tel Aviv 69978, Israel; Bar-Hillel, A., General Motors Advanced Technical Center, Hamada 7, Herzliya, Israel; Levi, D., General Motors Advanced Technical Center, Hamada 7, Herzliya, Israel; Avidan, S., Tel Aviv University, Tel Aviv 69978, Israel",Conference Paper,Scopus,2-s2.0-84866669517
"Afsari B., Chaudhry R., Ravichandran A., Vidal R.",Group action induced distances for averaging and clustering linear dynamical systems with applications to the analysis of dynamic scenes,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247929,2208,2215,,6,10.1109/CVPR.2012.6247929,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866687845&doi=10.1109%2fCVPR.2012.6247929&partnerID=40&md5=3d3f93e19256cdd3fe4f17224a4a5244,"Center for Imaging Science, Johns Hopkins University, United States; Vision Lab, University of California, Los Angeles, United States","Afsari, B., Center for Imaging Science, Johns Hopkins University, United States; Chaudhry, R., Center for Imaging Science, Johns Hopkins University, United States; Ravichandran, A., Vision Lab, University of California, Los Angeles, United States; Vidal, R., Center for Imaging Science, Johns Hopkins University, United States",Conference Paper,Scopus,2-s2.0-84866687845
"Niu Y., Geng Y., Li X., Liu F.",Leveraging stereopsis for saliency analysis,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247708,454,461,,41,10.1109/CVPR.2012.6247708,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866702857&doi=10.1109%2fCVPR.2012.6247708&partnerID=40&md5=95ca610a4fa332b6767f1f510acbad31,"Department of Computer Science, Portland State University, Portland, OR 97207, United States; School of Computer Science and Technology, Shandong University, Jinan, Shandong, 250101, China","Niu, Y., Department of Computer Science, Portland State University, Portland, OR 97207, United States; Geng, Y., Department of Computer Science, Portland State University, Portland, OR 97207, United States; Li, X., School of Computer Science and Technology, Shandong University, Jinan, Shandong, 250101, China; Liu, F., Department of Computer Science, Portland State University, Portland, OR 97207, United States",Conference Paper,Scopus,2-s2.0-84866702857
"Serradell E., Glowacki P., Kybic J., Moreno-Noguer F., Fua P.",Robust non-rigid registration of 2D and 3D graphs,2012,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6247776,996,1003,,6,10.1109/CVPR.2012.6247776,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866674003&doi=10.1109%2fCVPR.2012.6247776&partnerID=40&md5=9ee256e01e1ff8dec392f1304c72e848,"Institut de Robòtica i Informàtica Industrial (CSIC-UPC), Barcelona, Spain; Computer Vision Laboratory (EPFL), Lausanne, Switzerland; Faculty of Electrical Engineering (CTU), Prague, Czech Republic","Serradell, E., Institut de Robòtica i Informàtica Industrial (CSIC-UPC), Barcelona, Spain; Glowacki, P., Computer Vision Laboratory (EPFL), Lausanne, Switzerland; Kybic, J., Faculty of Electrical Engineering (CTU), Prague, Czech Republic; Moreno-Noguer, F., Institut de Robòtica i Informàtica Industrial (CSIC-UPC), Barcelona, Spain; Fua, P., Computer Vision Laboratory (EPFL), Lausanne, Switzerland",Conference Paper,Scopus,2-s2.0-84866674003
