Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Ramesh Visvanathan, Haralick Robert M., Zhang Xining, Nadakur Desika C., Thornton Kenneth",Automatic selection of tuning parameters for feature extraction sequences,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,672,676,,8,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028055309&partnerID=40&md5=d82eec3d485aa9b29eb6d410696b6156,"Univ of Washington, Seattle, United States","Ramesh, Visvanathan, Univ of Washington, Seattle, United States; Haralick, Robert M., Univ of Washington, Seattle, United States; Zhang, Xining, Univ of Washington, Seattle, United States; Nadakur, Desika C., Univ of Washington, Seattle, United States; Thornton, Kenneth, Univ of Washington, Seattle, United States",Conference Paper,Scopus,2-s2.0-0028055309
"Chen Yang, Medioni Gerard",Surface description of complex objects from multiple range images,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,153,158,,20,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027928120&partnerID=40&md5=ea7d26a7aa001cb20446a4e7b442052b,"Univ of Southern California, Los Angeles, United States","Chen, Yang, Univ of Southern California, Los Angeles, United States; Medioni, Gerard, Univ of Southern California, Los Angeles, United States",Conference Paper,Scopus,2-s2.0-0027928120
"Joarder Kunal, Raviv Daniel",New method to calculate looming for autonomous obstacle avoidance,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,777,780,,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028055305&partnerID=40&md5=5fedec04aca2274b13c882dfe5f9d876,"Florida Atlantic Univ, Boca Raton, United States","Joarder, Kunal, Florida Atlantic Univ, Boca Raton, United States; Raviv, Daniel, Florida Atlantic Univ, Boca Raton, United States",Conference Paper,Scopus,2-s2.0-0028055305
"Niyogi Sourabh A., Adelson Edward H.",Analyzing and recognizing walking figures in XYT,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,469,474,,346,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027928348&partnerID=40&md5=2a23adf8ad474d6311316cd40fff0aac,"MIT Media Lab, Cambridge, United States","Niyogi, Sourabh A., MIT Media Lab, Cambridge, United States; Adelson, Edward H., MIT Media Lab, Cambridge, United States",Conference Paper,Scopus,2-s2.0-0027928348
"Ohya Jun, Kishino Fumio","Dense, time-varying range data acquisition from stereo pairs of thermal and intensity images",1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,860,865,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027961418&partnerID=40&md5=df2eb6c62be6069a856e7be3320e9b8b,"ATR Communication Systems Research, Lab, Kyoto, Japan","Ohya, Jun, ATR Communication Systems Research, Lab, Kyoto, Japan; Kishino, Fumio, ATR Communication Systems Research, Lab, Kyoto, Japan",Conference Paper,Scopus,2-s2.0-0027961418
"Shimshoni Ilan, Ponce Jean",Recovering the shape of polyhedra using line-drawing analysis and complex reflectance models,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,514,518,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028061056&partnerID=40&md5=e35a9573c9a616b4270f3597e425c799,"Univ of Illinois, Urbana, United States","Shimshoni, Ilan, Univ of Illinois, Urbana, United States; Ponce, Jean, Univ of Illinois, Urbana, United States",Conference Paper,Scopus,2-s2.0-0028061056
"Burl M.C., Fayyad U.M., Perona P., Smyth P., Burl M.P.",Automating the hunt for volcanoes on Venus,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,302,309,,29,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028060705&partnerID=40&md5=cccc9c992cb50bfbc0a4a12ea166eade,"California Inst of Technology, Pasadena, United States","Burl, M.C., California Inst of Technology, Pasadena, United States; Fayyad, U.M., California Inst of Technology, Pasadena, United States; Perona, P., California Inst of Technology, Pasadena, United States; Smyth, P., California Inst of Technology, Pasadena, United States; Burl, M.P., California Inst of Technology, Pasadena, United States",Conference Paper,Scopus,2-s2.0-0028060705
"Kimia Benjamin B., Siddiqi Kaleem",Geometric heat equation and nonlinear diffusion of shapes and images,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,113,120,,29,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028013803&partnerID=40&md5=e539f6e83749afdc135cc02045460c1c,Brown Univ,"Kimia, Benjamin B., Brown Univ; Siddiqi, Kaleem, Brown Univ",Conference Paper,Scopus,2-s2.0-0028013803
Hallinan Peter W.,Low-dimensional representation of human faces for arbitrary lighting conditions,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,995,999,,212,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028014997&partnerID=40&md5=9a0678f104e43828f9240c6b57eaae49,"Harvard Univ, Cambridge, United States","Hallinan, Peter W., Harvard Univ, Cambridge, United States",Conference Paper,Scopus,2-s2.0-0028014997
"Nelson Bradley J., Khosla Pradeep K.",Resolvability ellipsoid for visual servoing,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,829,832,,22,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027927891&partnerID=40&md5=acfbeb0142fc516e221142fd5e41b057,"Carnegie Mellon Univ, Pittsburgh, United States","Nelson, Bradley J., Carnegie Mellon Univ, Pittsburgh, United States; Khosla, Pradeep K., Carnegie Mellon Univ, Pittsburgh, United States",Conference Paper,Scopus,2-s2.0-0027927891
"Ponce Jean, Bajcsy Ruzena, Metaxas Dimitri, Binford Thomas O., Forsyth David A., Hebert Martial, Ikeuchi Katsushi, Kak Avinash C., Shapiro Linda, Sclaroff Stan, Pentland Alex, Stockman George C.",Object representation for object recognition,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,147,152,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028096379&partnerID=40&md5=21ecfc9182b020609c71733933fd5f7a,"Univ of Illinois, United States","Ponce, Jean, Univ of Illinois, United States; Bajcsy, Ruzena, Univ of Illinois, United States; Metaxas, Dimitri, Univ of Illinois, United States; Binford, Thomas O., Univ of Illinois, United States; Forsyth, David A., Univ of Illinois, United States; Hebert, Martial, Univ of Illinois, United States; Ikeuchi, Katsushi, Univ of Illinois, United States; Kak, Avinash C., Univ of Illinois, United States; Shapiro, Linda, Univ of Illinois, United States; Sclaroff, Stan, Univ of Illinois, United States; Pentland, Alex, Univ of Illinois, United States; Stockman, George C., Univ of Illinois, United States",Conference Paper,Scopus,2-s2.0-0028096379
"Burlina Philippe, Chellappa Rama",Time-to-x: analysis of motion through temporal parameters,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,461,468,,8,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027961425&partnerID=40&md5=022da44812312856df4caa8eae581bf2,"Univ of Maryland, College Park, United States","Burlina, Philippe, Univ of Maryland, College Park, United States; Chellappa, Rama, Univ of Maryland, College Park, United States",Conference Paper,Scopus,2-s2.0-0027961425
Stewart Charles V.,New robust operator for computer vision: application to range data,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,167,173,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028016850&partnerID=40&md5=b77c0bb26138c787df624eccee68ab91,"Rensselaer Polytechnic Inst, Troy, United States","Stewart, Charles V., Rensselaer Polytechnic Inst, Troy, United States",Conference Paper,Scopus,2-s2.0-0028016850
"Jahne Bernd, Geissler Peter",Depth from focus with one image,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,713,717,,7,10.1109/CVPR.1993.341015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028132368&doi=10.1109%2fCVPR.1993.341015&partnerID=40&md5=4bc40b3bbcf3ddc10dbbf121b0f16747,"Univ of California, La Jolla, United States","Jahne, Bernd, Univ of California, La Jolla, United States; Geissler, Peter, Univ of California, La Jolla, United States",Conference Paper,Scopus,2-s2.0-0028132368
"Bhagvati Chakravarthy, Skolnick Michael M.",Gaussian normalization of morphological size distributions for increasing sensitivity to texture variations and its application to pavement distress classification,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,700,703,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027963988&partnerID=40&md5=83462945abbf8a8e1c3f4cd4d0986ea1,"Rensselaer Polytechnic Inst, Troy, United States","Bhagvati, Chakravarthy, Rensselaer Polytechnic Inst, Troy, United States; Skolnick, Michael M., Rensselaer Polytechnic Inst, Troy, United States",Conference Paper,Scopus,2-s2.0-0027963988
"Braithwaite R.Neil, Bhanu Bir",Hierarchical Gabor filters for object detection in infrared images,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,628,631,,13,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028054615&partnerID=40&md5=b86451ab99ab623784b959a668746179,"Univ of California, Riverside, United States","Braithwaite, R.Neil, Univ of California, Riverside, United States; Bhanu, Bir, Univ of California, Riverside, United States",Conference Paper,Scopus,2-s2.0-0028054615
Jahne Bernd,Analytical studies of low-level motion estimators in space-time images using a unified filter concept,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,229,236,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028090944&partnerID=40&md5=76888b3b2ac16ef7ff2bcdc8c1435a16,"Univ of Heidelberg, Heidelberg, Germany","Jahne, Bernd, Univ of Heidelberg, Heidelberg, Germany",Conference Paper,Scopus,2-s2.0-0028090944
"Boyd Jeffrey E., Little James J.",Complementary data fusion for limited-angle tomography,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,288,294,,12,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027983233&partnerID=40&md5=85324b8188d82511d84538d1413046c9,"Univ of British Columbia, Vancouver, Canada","Boyd, Jeffrey E., Univ of British Columbia, Vancouver, Canada; Little, James J., Univ of British Columbia, Vancouver, Canada",Conference Paper,Scopus,2-s2.0-0027983233
Li S.Z.,Markov random field model for object matching under contextual constraints,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,866,869,,23,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028121950&partnerID=40&md5=c47ba1ea5f94988cb4e7ee939f49b0af,"Nanyang Technological Univ, Singapore","Li, S.Z., Nanyang Technological Univ, Singapore",Conference Paper,Scopus,2-s2.0-0028121950
"Lai Kok F., Chin Roland T.",Deformable contours: modeling and extraction,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,601,608,,18,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028087339&partnerID=40&md5=88356b3bc862892658450b88ed6266bd,"Univ of Wisconsin, Madison, United States","Lai, Kok F., Univ of Wisconsin, Madison, United States; Chin, Roland T., Univ of Wisconsin, Madison, United States",Conference Paper,Scopus,2-s2.0-0028087339
"Young Susan S., Scott Peter D., Nasrabadi Nasser M.",Object recognition using multi-layer Hopfield neural network,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,417,422,,6,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027932011&partnerID=40&md5=114a75b1dcd1273e12da2c208d32ac90,"State Univ of New York at Buffalo, Amherst, United States","Young, Susan S., State Univ of New York at Buffalo, Amherst, United States; Scott, Peter D., State Univ of New York at Buffalo, Amherst, United States; Nasrabadi, Nasser M., State Univ of New York at Buffalo, Amherst, United States",Conference Paper,Scopus,2-s2.0-0027932011
"Zhang Zhongfei, Weiss Richard, Hanson Allen R.",Qualitative obstacle detection,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,554,559,,11,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028015003&partnerID=40&md5=b3aaf3e5879dbd997d597325a0e93f46,"Univ of Massachusetts, Amherst, United States","Zhang, Zhongfei, Univ of Massachusetts, Amherst, United States; Weiss, Richard, Univ of Massachusetts, Amherst, United States; Hanson, Allen R., Univ of Massachusetts, Amherst, United States",Conference Paper,Scopus,2-s2.0-0028015003
"Healey Glenn, Slater David",Using illumination invariant color histogram descriptors for recognition,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,355,360,,8,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028098844&partnerID=40&md5=1465fe16ce478780dc95f237c5d566ff,"Univ of California, Irvine, United States","Healey, Glenn, Univ of California, Irvine, United States; Slater, David, Univ of California, Irvine, United States",Conference Paper,Scopus,2-s2.0-0028098844
"Alter T.D., Jacobs David W.",Error propagation in full 3D-from-2D object recognition,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,892,898,,12,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028013794&partnerID=40&md5=f14a3aa2f8737401262c154c021598d1,"MIT AI Lab, Cambridge, United States","Alter, T.D., MIT AI Lab, Cambridge, United States; Jacobs, David W., MIT AI Lab, Cambridge, United States",Conference Paper,Scopus,2-s2.0-0028013794
"Pankanti Sharath, Jain Anil K., Tuceryan Mihran",On integration of vision modules,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,316,322,,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028054618&partnerID=40&md5=17510f1b0b1167ae9d49f647f5cae464,"Michigan State Univ, East Lansing, United States","Pankanti, Sharath, Michigan State Univ, East Lansing, United States; Jain, Anil K., Michigan State Univ, East Lansing, United States; Tuceryan, Mihran, Michigan State Univ, East Lansing, United States",Conference Paper,Scopus,2-s2.0-0028054618
"Braud P., Dhome M., Lapreste J.T., Daucher N.",Modelled object pose estimation and tracking by a multi-cameras system,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,976,979,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027986195&partnerID=40&md5=7463fdc344b0e80b327b253e898f492b,"Blaise Pascal Univ, Aubiere, France","Braud, P., Blaise Pascal Univ, Aubiere, France; Dhome, M., Blaise Pascal Univ, Aubiere, France; Lapreste, J.T., Blaise Pascal Univ, Aubiere, France; Daucher, N., Blaise Pascal Univ, Aubiere, France",Conference Paper,Scopus,2-s2.0-0027986195
"Kutulakos Kiriakos N., Dyer Charles R.",Occluding contour detection using affine invariants and purposive viewpoint control,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,323,330,,10,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028132377&partnerID=40&md5=d52614b6790e81797590cae7b83ee47f,"Univ of Wisconsin, Madison, United States","Kutulakos, Kiriakos N., Univ of Wisconsin, Madison, United States; Dyer, Charles R., Univ of Wisconsin, Madison, United States",Conference Paper,Scopus,2-s2.0-0028132377
Wolff Lawrence B.,Scene understanding from propagation and consistency of polarization-based constraints,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,1000,1005,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027961416&partnerID=40&md5=7bf531b6ac3a67cf1b95fac1deb4f139,"Johns Hopkins Univ, Baltimore, United States","Wolff, Lawrence B., Johns Hopkins Univ, Baltimore, United States",Conference Paper,Scopus,2-s2.0-0027961416
"Pentland Alex, Moghaddam Baback, Starner Thad",View-based and modular eigenspaces for face recognition,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,84,91,,1078,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027928121&partnerID=40&md5=19c4ee5536f5217157076b9bdccdf9a8,"Massachusetts Inst of Technology, Cambridge, United States","Pentland, Alex, Massachusetts Inst of Technology, Cambridge, United States; Moghaddam, Baback, Massachusetts Inst of Technology, Cambridge, United States; Starner, Thad, Massachusetts Inst of Technology, Cambridge, United States",Conference Paper,Scopus,2-s2.0-0027928121
Fleck Margaret M.,Practical edge finding with a robust estimator,1994,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,,649,653,,4,10.1109/CVPR.1993.341045,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027928343&doi=10.1109%2fCVPR.1993.341045&partnerID=40&md5=8a8da502e475b1175e55150d546b13c3,"Univ of Iowa, Iowa City, United States","Fleck, Margaret M., Univ of Iowa, Iowa City, United States",Conference Paper,Scopus,2-s2.0-0027928343
